,windgust,winddir,windspeed
46,30.882067659014126,92.15933591654225,47.721748496708855
47,29.81434932291406,85.72056720890136,44.64562005425832
48,30.96153194106259,94.26605055703482,39.89799208171434
49,28.373298971087273,99.4993925454009,42.53408038692573
50,30.38844569660063,86.11465721706497,43.84798787061414
51,32.50945396485297,99.55361425404635,39.71188424525318
52,31.508991442009997,113.3187065813693,46.3617776461114
53,31.158845415694646,92.32320860018203,46.842244080355705
54,31.986890625585573,103.01897337654064,48.49036060070728
55,33.6467796010795,83.5929926010216,52.48233591861948
56,34.31167484636974,109.33324525271527,52.398144404103775
57,34.73043448755107,99.95026144322904,56.583787677532875
58,32.864967770885144,98.04743463380453,50.054840332260014
59,31.919190825297207,90.7982763191336,51.227345589165466
60,27.639714938523653,69.11965820958008,43.3425693453145
61,28.883797138964937,87.92945070214724,39.59259180061432
62,33.983815089714525,103.71500016577266,45.582604621084045
63,30.49376458852361,85.07284272780763,42.68575824722607
64,31.05064648091266,117.40804155012268,40.635576527282126
65,32.770426722874966,94.13198087106841,46.59696021765894
66,32.98042554125792,110.47052783335185,40.047614815311206
67,40.16004116032637,105.36689174889833,48.768309883475
68,37.57390127206995,90.05127165273404,52.50039884458141
69,30.171838753778545,101.9999604180368,42.893500386645435
70,33.81924859506165,104.10814306985515,51.665330599701136
71,31.166238152136145,91.52233738916746,46.43846715569411
72,31.690875780020587,77.94744723894004,42.294755863358844
73,32.309086611169775,93.02318954895283,43.03342334485005
74,32.089599625488695,100.03864993160171,43.212256349767024
75,35.23910972454897,91.95156495874147,44.911486882602254
76,34.458190566692636,118.66679022916585,42.21709426299608
77,33.87037287951551,115.78837518335791,49.93988531441693
78,33.60502367789946,96.25863915574965,47.00597269646743
79,32.99207256613143,78.56306489168304,46.8840122852855
80,33.896725506589135,75.07021607323355,46.36177764611139
81,30.90665608365129,93.79330355493228,41.59738110761154
82,35.84405262578981,99.66132366567433,54.38527230089605
83,30.601688674190992,85.49598515366031,45.3085648338448
84,28.310555851412683,79.81007658340064,39.59332615180142
85,27.3785002193153,60.9308732004867,37.792929497514045
86,28.845233693962196,90.86832176921475,41.43184567059341
87,31.813700446319814,100.98343360774598,42.876631441750305
88,34.14515151998639,115.29237677606329,51.53581006946348
89,32.382429040289566,100.18332007999632,50.70457207358069
90,34.0538828208364,92.2945113465234,53.422389967745275
91,34.66236587263884,105.38348974792035,54.313813062358165
92,33.60636033726877,96.20131568123848,49.52311724177628
93,30.01729837896434,98.90293007269904,44.18610640280577
94,30.799469627231645,100.42743615691094,45.97832481509576
95,33.56084344458035,116.47928761055178,52.256699912504295
96,27.585588456048747,74.8733131347639,42.00418524975666
97,28.620050049281865,83.01215971341881,41.88136897604011
98,27.701372756566222,95.85244989294944,41.75763872566624
99,31.902526042228892,95.72243618021052,41.2934072640692
100,30.751580105434265,97.0422730724874,44.77343942563089
101,33.79966618293063,78.49039833105734,48.013962155053406
102,32.2223400021532,87.69726813665501,49.70888167660319
103,33.13302083003032,78.846414755159,52.882092402609246
104,30.97651239237731,92.48930697841249,48.99139943439462
105,31.47963191863986,98.7513697421141,50.16129483887972
106,28.401075175626282,103.03116734158536,42.910718016276874
107,30.774272775921986,96.43811537912626,47.48997352599356
108,29.112323606637403,82.40672106178792,39.09319072856728
109,28.846471689546775,119.48556170731402,39.965816546031164
110,28.879242160903267,120.56793592884634,43.064324208831124
111,33.54256715302813,125.9152145381739,44.732532366337765
112,33.44716632060816,108.81385337461643,45.72439779741985
113,31.080952706788654,77.82657308058417,41.88556904218218
114,35.0307506043027,73.02554622109665,46.98211420753967
115,35.730934596597756,115.36989724510485,50.687840489339266
116,33.78999713202717,86.8891515794197,51.019429107377945
117,30.574492706671702,85.92760416103923,45.50688191917932
118,31.910611774301227,96.29756513348464,48.48013251510848
119,30.991948576411964,98.93264546324488,48.050663865102386
120,30.709495302971792,82.55193579502917,45.74989933108999
121,30.77789749544192,88.81849730311622,44.304775441400906
122,31.47524372935714,111.54203403555304,43.67540477544064
123,29.3780181315,97.58685791914468,38.97736399888339
124,29.822580701525755,122.28792429540616,46.51174906444459
125,32.750461401293684,111.47578410507708,50.091098261735496
126,33.25469676797877,95.59031516089107,54.455146608814275
127,31.323846500827884,73.98777081889514,47.357726915090105
128,34.271760647171305,90.20785163494902,49.62366524028677
129,30.463538233330496,87.4161202901677,41.56216394924296
130,32.02089439425118,93.69075586054649,47.607564811767325
131,30.821093440051463,92.36862224087284,42.610775179610506
132,33.23994653216175,131.73192528532005,41.71185536316666
133,27.103733324533074,91.71557029932266,40.930405321149095
134,27.6027982390708,77.89142603254044,41.76644565680942
135,31.91857300207378,150.02739527438268,45.731212999084335
136,30.281872365128944,120.20048322296486,43.4731095142508
137,31.006879695834325,103.55314007830532,49.7328563937764
138,33.87221930177259,92.70927190125795,53.16675122500013
139,32.31603536057999,76.75883161710553,49.844308714950074
140,32.243479892600305,80.4182997210301,49.26236973933382
141,30.532064930100404,88.16826299620746,41.278640993796145
142,27.59767007140261,100.55418236056991,40.325405605016954
143,28.41165804110736,97.66096881349411,43.464593153721225
144,28.43613840540886,78.09268564978333,42.12569659726303
145,29.83657921326865,94.38503050722841,41.63084427609438
146,28.30961854545776,70.12595392803436,41.743553975559635
147,32.8697741066841,94.57139691279534,47.108227136945075
148,29.65115237555873,92.65810460327421,44.41555152551018
149,30.192295045145737,92.11517718875895,46.9875293871568
150,36.32979323111363,99.17860839311774,56.74563022620722
151,37.235399921490384,93.73569594919675,59.45779520116173
152,36.58440922243378,105.81982059810295,57.0438719040085
153,32.0845231388506,94.12554766659726,48.39849802199247
154,34.38455684449412,105.00024408148582,52.70320128356954
155,37.880224134001416,95.80722567307485,46.91734865931877
156,23.83435142530226,76.43366000516647,33.584679830346694
157,27.8759301339918,90.89909554857128,41.843874800681306
158,31.970982264866848,70.3185404396542,45.35543651536986
159,27.845616860702616,97.56545336691084,43.1834000462853
160,29.568065723128065,91.15876781001867,47.023021266832785
161,33.046495039960526,121.66229101700509,52.646106799547745
162,37.57938415953562,92.10665325202866,57.15464270501572
163,32.660061883104405,82.86211238160351,46.94565023708362
164,27.890327999149072,80.00891398195601,38.75922471459913
165,33.587968937967695,102.04258010168826,48.07974734197293
166,33.97156198730625,104.98037857338385,50.63257395863213
